"","Community_ID","Count","Degree","Weighted.Degree","yearsOnForce","current_age","percentBlack","percentWhite","percentMale","percentFemale","WithinCommunityComplaints","internalComplaintsPerPerson","jaccardLabProp","percentFlagged","Index_Value","DetectedCrew","totalSettlements"
"820",644,5,8.4,26.459605898805,18.8,43,0,60,100,0,7,1.4,0.4,100,0.276537604461746,"No",1
"821",2076,8,3.875,13.0776286213786,14,57.5,62.5,12.5,100,0,19,2.375,0.266666666666667,87.5,0.276423182088411,"No",0
"822",727,7,2.28571428571429,8.67619047619048,19.1428571428571,48.1428571428571,0,85.7142857142857,71.4285714285714,28.5714285714286,17,2.42857142857143,0.571428571428571,71.4285714285714,0.276176649661756,"No",2
"823",928,5,16,46.5443662091263,18.75,44.25,40,40,40,40,7,1.4,0.0561797752808989,100,0.275674474417314,"No",8
"824",204,7,2.28571428571429,10.6642857142857,22.5,51.5,0,57.1428571428571,85.7142857142857,0,22,3.14285714285714,0.428571428571429,57.1428571428571,0.275568922371121,"No",1
"825",732,4,1.75,7.83630952380952,26.75,55.25,100,0,100,0,10,2.5,1,50,0.275561527199296,"No",0
"826",1880,4,2,4.47435897435897,22.25,76.5,100,0,100,0,3,0.75,1,100,0.274957063830711,"No",0
"827",510,11,2.27272727272727,8.03834776334776,23,58,0,100,90.9090909090909,9.09090909090909,26,2.36363636363636,0.454545454545455,63.6363636363636,0.274610890283732,"No",0
"828",477,6,4.33333333333333,14.3194444444444,20.6666666666667,46.3333333333333,0,100,66.6666666666667,33.3333333333333,11,1.83333333333333,0.6,83.3333333333333,0.274438643205434,"No",0
"829",1223,8,2.375,10.2125,29.375,59.75,87.5,12.5,100,0,21,2.625,0.5,62.5,0.274380578359109,"No",1
"830",242,4,7.75,31.2875,14.6666666666667,45,0,75,75,0,6,1.5,0.307692307692308,100,0.274070900513237,"No",2
"831",1622,13,3.46153846153846,12.2942245254745,29.6153846153846,60.5384615384615,7.69230769230769,69.2307692307692,69.2307692307692,30.7692307692308,32,2.46153846153846,0.230769230769231,61.5384615384615,0.273628352080471,"No",2
"832",464,7,7.42857142857143,22.2944438381413,19.6666666666667,48,14.2857142857143,42.8571428571429,57.1428571428571,28.5714285714286,19,2.71428571428571,0.0434782608695652,85.7142857142857,0.273566280577938,"No",4
"833",255,11,2.63636363636364,9.52410468319559,18.9,49.3,27.2727272727273,54.5454545454545,54.5454545454545,36.3636363636364,27,2.45454545454545,0.266666666666667,72.7272727272727,0.273087395477496,"No",1
"834",708,11,3.63636363636364,12.7011627261627,17.1111111111111,43.2222222222222,18.1818181818182,27.2727272727273,81.8181818181818,0,27,2.45454545454545,0.102564102564103,81.8181818181818,0.272881764373974,"No",2
"835",1694,7,2.85714285714286,8.3716378859236,5,30.7142857142857,0,57.1428571428571,100,0,9,1.28571428571429,1,71.4285714285714,0.272734248046788,"No",1
"836",968,8,3.375,11.0772456709957,22.75,57.75,87.5,12.5,75,25,20,2.5,0.375,75,0.272398036847727,"No",1
"837",1004,6,2.33333333333333,9.74444444444444,18.5,46.1666666666667,0,83.3333333333333,100,0,17,2.83333333333333,0.5,66.6666666666667,0.272063042446127,"No",1
"838",1233,3,1.66666666666667,6.80555555555556,18.6666666666667,51.3333333333333,100,0,66.6666666666667,33.3333333333333,6,2,1,66.6666666666667,0.271574957911428,"No",1
"839",511,5,4.6,14.8731224331224,15.4,39.6,0,80,60,40,10,2,0.6,80,0.271023426312327,"No",8
"840",352,12,4.66666666666667,15.3793407128933,18.6363636363636,48.3636363636364,25,66.6666666666667,83.3333333333333,8.33333333333333,24,2,0.5,58.3333333333333,0.27090483779456,"No",0
"841",1371,7,3,10.0884748102139,25.1428571428571,59.1428571428571,0,57.1428571428571,71.4285714285714,28.5714285714286,16,2.28571428571429,0.571428571428571,71.4285714285714,0.270862650996496,"No",0
"842",373,10,6.6,19.4618515471457,14.9,42.6,0,50,80,20,14,1.4,0.428571428571429,90,0.270829766293097,"No",7
"843",1230,6,2.16666666666667,6.97393162393162,28,59.1666666666667,16.6666666666667,0,100,0,11,1.83333333333333,0.5,100,0.27050171679624,"No",2
"844",2331,3,2,5.33333333333333,14.3333333333333,69.3333333333333,0,100,100,0,2,0.666666666666667,1,100,0.270203047837878,"No",0
"845",1228,8,2.875,10.3969494047619,26.875,59.5,100,0,100,0,19,2.375,0.875,37.5,0.270042051610703,"No",1
"846",368,3,1.33333333333333,6,28.6666666666667,59,100,0,33.3333333333333,66.6666666666667,6,2,1,66.6666666666667,0.26929650235908,"No",0
"847",714,3,1.33333333333333,6,26.6666666666667,54,0,33.3333333333333,100,0,6,2,1,66.6666666666667,0.26929650235908,"No",0
"848",770,3,1.33333333333333,6,11,34.6666666666667,0,0,100,0,6,2,1,66.6666666666667,0.26929650235908,"No",1
"849",1566,7,2.85714285714286,6.80649350649351,17,44.7142857142857,0,100,100,0,6,0.857142857142857,1,85.7142857142857,0.269192898348434,"No",1
"850",1812,3,1.66666666666667,8.60833333333333,27,53,0,100,100,0,9,3,0.666666666666667,66.6666666666667,0.269087039965292,"No",0
"851",1010,7,7.57142857142857,30.6986291486291,28.7142857142857,59.1428571428571,0,42.8571428571429,85.7142857142857,14.2857142857143,15,2.14285714285714,0.0967741935483871,85.7142857142857,0.269042446751783,"No",0
"852",663,7,3.42857142857143,13.3845238095238,17,45.5,85.7142857142857,0,57.1428571428571,28.5714285714286,18,2.57142857142857,0.222222222222222,85.7142857142857,0.269038674692111,"No",2
"853",102,9,3.55555555555556,12.2030592863926,15.7777777777778,53,0,55.5555555555556,88.8888888888889,11.1111111111111,24,2.66666666666667,0.3,66.6666666666667,0.268979822113715,"No",0
"854",686,7,4,13.6303100281361,21.7142857142857,47.1428571428571,0,42.8571428571429,85.7142857142857,14.2857142857143,17,2.42857142857143,0.272727272727273,85.7142857142857,0.268896893151231,"No",2
"855",76,14,3.5,11.503841991342,23,52.9285714285714,0,78.5714285714286,100,0,33,2.35714285714286,0.263157894736842,57.1428571428571,0.268442320115863,"No",1
"856",68,9,3,9.36508738175405,16.7777777777778,45,0,66.6666666666667,77.7777777777778,22.2222222222222,16,1.77777777777778,0.333333333333333,100,0.268368378414974,"No",12
"857",56,3,1.33333333333333,5.62962962962963,29.3333333333333,55,33.3333333333333,0,66.6666666666667,33.3333333333333,6,2,1,66.6666666666667,0.268248936587886,"No",1
"858",1076,5,5.8,20.275890366943,21,45,0,40,40,0,15,3,0.153846153846154,80,0.268210811915534,"No",2
"859",1544,6,2.5,8.79365079365079,19.25,51.5,0,33.3333333333333,66.6666666666667,0,13,2.16666666666667,0.333333333333333,100,0.268009540364334,"No",1
"860",542,14,2.07142857142857,8.22925170068027,22.5714285714286,53.5714285714286,0,42.8571428571429,78.5714285714286,21.4285714285714,38,2.71428571428571,0.285714285714286,42.8571428571429,0.267945581277956,"No",0
"861",585,12,3.16666666666667,9.60189128001628,15.2727272727273,40.4545454545455,8.33333333333333,75,91.6666666666667,0,25,2.08333333333333,0.235294117647059,83.3333333333333,0.267765853926035,"No",5
"862",1192,4,1.75,6.5,16,39.75,75,25,100,0,9,2.25,0.75,75,0.267133639393946,"No",1
"863",252,8,3.75,16.9790570175439,16.625,46.75,75,0,75,25,30,3.75,0.176470588235294,37.5,0.266871278153609,"No",6
"864",1193,6,3.66666666666667,13.0162698412698,24.2,52,0,83.3333333333333,66.6666666666667,16.6666666666667,15,2.5,0.333333333333333,83.3333333333333,0.26665694335706,"No",0
"865",600,3,2,12.1309523809524,31,64.3333333333333,0,100,100,0,11,3.66666666666667,0.4,66.6666666666667,0.266537566089243,"No",1
"866",138,4,9.75,41.6372925685426,26.75,59,50,50,75,25,14,3.5,0.0625,50,0.266445619707591,"No",1
"867",861,3,6.66666666666667,24.7529914529915,24,52.6666666666667,0,66.6666666666667,66.6666666666667,33.3333333333333,6,2,0.666666666666667,66.6666666666667,0.266425601681026,"No",0
"868",1049,5,4.4,15.7433333333333,27.2,52,100,0,100,0,9,1.8,0.625,80,0.266329659944066,"No",0
"869",846,12,2.75,8.43055555555556,20.5,51.8333333333333,0,66.6666666666667,83.3333333333333,16.6666666666667,26,2.16666666666667,0.5,58.3333333333333,0.265617827716953,"No",3
"870",618,11,2.27272727272727,8.63578643578644,13.0909090909091,41.2727272727273,81.8181818181818,18.1818181818182,63.6363636363636,36.3636363636364,27,2.45454545454545,0.454545454545455,54.5454545454545,0.265420332497682,"No",4
"871",1119,3,12,54.8572238677502,23,52,100,0,66.6666666666667,33.3333333333333,3,1,0.04,100,0.265358612625257,"No",2
"872",636,8,2.125,8.57934027777778,8.5,35.5,0,87.5,100,0,20,2.5,0.375,75,0.265332892335763,"No",1
"873",500,4,10.5,43.5501172438672,16,39.3333333333333,25,25,50,25,10,2.5,0.0353982300884956,75,0.265195464442838,"No",0
"874",823,7,4.14285714285714,16.7519872284578,19,52.2857142857143,100,0,42.8571428571429,57.1428571428571,23,3.28571428571429,0.206896551724138,57.1428571428571,0.264912978719834,"No",3
"875",2209,4,1.75,4.79166666666667,28.25,65.75,75,25,75,25,6,1.5,1,75,0.264835507316492,"No",0
"876",625,3,1.66666666666667,5.775,18.6666666666667,48.3333333333333,0,33.3333333333333,100,0,5,1.66666666666667,0.666666666666667,100,0.263865325682604,"No",0
"877",1199,4,1.5,4.41666666666667,13.75,40,0,25,50,50,6,1.5,1,75,0.263774846973158,"No",1
"878",365,13,2.92307692307692,8.65283882783883,28.1666666666667,62.5,53.8461538461538,38.4615384615385,84.6153846153846,7.69230769230769,25,1.92307692307692,0.615384615384615,53.8461538461538,0.263646498302907,"No",0
"879",1452,3,9.33333333333333,31.2491721241721,23.5,51.5,0,66.6666666666667,66.6666666666667,0,7,2.33333333333333,0.0434782608695652,100,0.263602294251302,"No",2
"880",261,9,2.55555555555556,9.3802709636043,19.5555555555556,52.1111111111111,11.1111111111111,88.8888888888889,88.8888888888889,11.1111111111111,20,2.22222222222222,0.375,77.7777777777778,0.263283867121878,"No",0
"881",1292,4,2.25,9.1185606060606,22.25,47,0,100,100,0,10,2.5,0.6,75,0.262512984299878,"No",2
"882",1040,12,4.41666666666667,14.0385944495319,22.1666666666667,56.3333333333333,83.3333333333333,0,91.6666666666667,8.33333333333333,29,2.41666666666667,0.0579710144927536,75,0.262498809799643,"No",0
"883",996,6,2.66666666666667,12.218253968254,17.5,55,100,0,100,0,17,2.83333333333333,0.2,83.3333333333333,0.262351930822618,"No",0
"884",1936,9,8.44444444444444,31.6229477312811,27,65.5555555555556,22.2222222222222,55.5555555555556,66.6666666666667,33.3333333333333,11,1.22222222222222,0.7,55.5555555555556,0.262315872312169,"No",1
"885",1258,8,5.375,17.2014041514042,19.5714285714286,45.8571428571429,0,75,50,37.5,19,2.375,0.107142857142857,87.5,0.261328915470116,"No",0
"886",449,5,4.8,16.754696969697,27.6,57.2,20,80,60,40,17,3.4,0.03125,80,0.260384490156847,"No",0
"887",609,4,2.25,8.48333333333333,26.25,56.5,0,100,75,25,8,2,0.75,75,0.259609847707856,"No",0
"888",173,10,2.8,9.4125,17,48.1,50,40,90,10,22,2.2,0.4,70,0.259506224556945,"No",1
"889",147,12,3.16666666666667,9.43065268065268,21.1666666666667,48.75,33.3333333333333,58.3333333333333,91.6666666666667,8.33333333333333,28,2.33333333333333,0.25,66.6666666666667,0.257685890492056,"No",1
"890",688,6,9,29.131172597244,22.25,47.5,0,33.3333333333333,66.6666666666667,0,14,2.33333333333333,0.0677966101694915,83.3333333333333,0.25753787454606,"No",0
"891",1083,10,3.3,12.3463838383838,24.2,57.5,0,90,100,0,31,3.1,0.161290322580645,50,0.25743539281052,"No",2
"892",1245,8,3.25,10.2704831932773,13.375,39.75,0,75,100,0,18,2.25,0.25,87.5,0.257016706915267,"No",10
"893",167,15,3.06666666666667,11.0349530662574,24,53.4666666666667,60,26.6666666666667,86.6666666666667,13.3333333333333,32,2.13333333333333,0.4,46.6666666666667,0.256742893906142,"No",5
"894",1000,5,7.2,24.0858333333333,23,53.6,0,80,100,0,13,2.6,0.15625,80,0.256693127355193,"No",0
"895",654,12,3.66666666666667,11.8335463147963,28.3333333333333,57,0,100,66.6666666666667,33.3333333333333,24,2,0.473684210526316,58.3333333333333,0.256461679937594,"No",1
"896",1410,7,1.85714285714286,8.67965367965368,26.3333333333333,53.3333333333333,0,85.7142857142857,71.4285714285714,14.2857142857143,21,3,0.571428571428571,42.8571428571429,0.255798264153667,"No",0
"897",1536,4,1.5,7.95833333333333,37.5,67,0,100,100,0,11,2.75,0.5,75,0.255591158185009,"No",0
"898",1907,6,2,9.48730158730159,31.5,66.5,0,100,100,0,16,2.66666666666667,0.666666666666667,50,0.255520349052563,"No",1
"899",788,13,6.84615384615385,19.6649535293766,20.75,52,30.7692307692308,15.3846153846154,46.1538461538462,15.3846153846154,16,1.23076923076923,0.476190476190476,76.9230769230769,0.255394101913751,"No",1
"900",678,8,2.5,7.09821428571429,13.8333333333333,44.6666666666667,37.5,12.5,50,25,14,1.75,0.5,87.5,0.255294263576195,"No",4
"901",8,12,2.41666666666667,7.71869658119658,23,48.5454545454545,8.33333333333333,66.6666666666667,75,16.6666666666667,26,2.16666666666667,0.25,75,0.255283140288339,"No",2
"902",1500,3,2.33333333333333,6.72979797979798,41.6666666666667,68,0,100,100,0,5,1.66666666666667,1,66.6666666666667,0.255252204889431,"No",0
"903",278,7,2.57142857142857,7.50751879699248,18.5714285714286,45,0,100,100,0,12,1.71428571428571,0.571428571428571,85.7142857142857,0.255139609025226,"No",1
"904",351,11,4.45454545454545,13.3670520136429,16.25,44.75,0,72.7272727272727,63.6363636363636,9.09090909090909,21,1.90909090909091,0.142857142857143,90.9090909090909,0.255134119294845,"No",2
"905",354,8,4.625,17.1496928418803,16.625,39.625,0,100,87.5,12.5,16,2,0.375,75,0.254889319240086,"No",2
"906",1156,9,3.55555555555556,13.5925925925926,22.625,51.125,0,77.7777777777778,77.7777777777778,11.1111111111111,23,2.55555555555556,0.235294117647059,66.6666666666667,0.253881216965969,"No",0
"907",343,4,2,10.3142857142857,25,61,0,50,50,25,11,2.75,0.75,50,0.253769525580687,"No",0
"908",1056,6,5.83333333333333,21.8369227994228,25.3333333333333,51.1666666666667,0,50,83.3333333333333,16.6666666666667,19,3.16666666666667,0.0652173913043478,66.6666666666667,0.253653620977233,"No",0
"909",1669,4,4,10.8833063994829,12.75,36.25,0,100,100,0,7,1.75,0.75,75,0.253264491333914,"No",5
"910",1360,7,4.14285714285714,14.9397004955828,15.8571428571429,48,42.8571428571429,42.8571428571429,100,0,17,2.42857142857143,0.5,57.1428571428571,0.253100134377551,"No",1
"911",528,8,2.5,11.2942307692308,21.375,52.25,25,37.5,87.5,12.5,23,2.875,0.25,62.5,0.252847988627345,"No",0
"912",1057,3,13.6666666666667,39.0859649122807,25,51,33.3333333333333,66.6666666666667,100,0,5,1.66666666666667,0.0375,100,0.252548362357384,"No",3
"913",34,6,5.33333333333333,18.8237798149563,20,50.8333333333333,100,0,66.6666666666667,33.3333333333333,18,3,0.166666666666667,66.6666666666667,0.251989440659944,"No",2
"914",372,9,4.33333333333333,15.3620318497769,22.1111111111111,52.6666666666667,66.6666666666667,33.3333333333333,100,0,27,3,0.4,33.3333333333333,0.251988044342622,"No",1
"915",1726,7,3.85714285714286,12.2852092352092,26.2857142857143,54.4285714285714,0,85.7142857142857,100,0,16,2.28571428571429,0.25,85.7142857142857,0.25197162268221,"No",4
"916",1603,3,1.33333333333333,5.55555555555556,32,63.6666666666667,0,100,66.6666666666667,33.3333333333333,5,1.66666666666667,1,66.6666666666667,0.251930945228486,"No",0
"917",664,9,3.88888888888889,13.5410052910053,21.7777777777778,51.7777777777778,66.6666666666667,33.3333333333333,88.8888888888889,11.1111111111111,21,2.33333333333333,0.321428571428571,66.6666666666667,0.251832812614225,"No",0
"918",338,8,2.125,7.07430555555556,23.5,53.25,0,100,62.5,37.5,17,2.125,0.625,62.5,0.25178737006403,"No",0
"919",1868,3,1.33333333333333,5.38888888888889,21.3333333333333,50,0,100,33.3333333333333,66.6666666666667,5,1.66666666666667,1,66.6666666666667,0.251459540631448,"No",0
"920",450,5,4.6,20.1683333333333,25,64,40,60,80,20,14,2.8,0.6,40,0.250723348060013,"No",0
"921",983,3,1.33333333333333,5,18,46.3333333333333,0,100,100,0,5,1.66666666666667,1,66.6666666666667,0.250359596571694,"No",1
"922",142,4,2,11.1666666666667,22.25,59.5,0,100,100,0,15,3.75,1,0,0.249809618123589,"No",0
"923",1166,3,1.33333333333333,4.72222222222222,26,49.6666666666667,0,66.6666666666667,33.3333333333333,66.6666666666667,5,1.66666666666667,1,66.6666666666667,0.249573922243299,"No",1
"924",1345,3,1.33333333333333,4.72222222222222,24,69,0,100,66.6666666666667,33.3333333333333,5,1.66666666666667,1,66.6666666666667,0.249573922243299,"No",0
"925",2105,3,1.33333333333333,4.72222222222222,31.3333333333333,68.3333333333333,0,100,100,0,5,1.66666666666667,1,66.6666666666667,0.249573922243299,"No",0
"926",1203,6,3,8.05,20.6666666666667,46.5,33.3333333333333,33.3333333333333,100,0,7,1.16666666666667,1,66.6666666666667,0.249553651707213,"No",0
"927",1382,3,1.33333333333333,4.51794871794872,25.6666666666667,56.6666666666667,0,33.3333333333333,66.6666666666667,33.3333333333333,5,1.66666666666667,1,66.6666666666667,0.248996149429494,"No",0
"928",802,3,1.33333333333333,4.48888888888889,24.6666666666667,60.6666666666667,100,0,100,0,5,1.66666666666667,1,66.6666666666667,0.248913955807447,"No",0
"929",1606,5,4.6,15.065,23.6,57.8,100,0,80,20,8,1.6,0.6,80,0.248869091510418,"No",0
"930",1884,3,1.33333333333333,4.46296296296296,13.5,37.5,66.6666666666667,0,66.6666666666667,0,5,1.66666666666667,1,66.6666666666667,0.248840626203463,"No",0
"931",259,8,5,18.566369047619,15.5,40,12.5,75,87.5,12.5,21,2.625,0.0555555555555556,75,0.248668832145653,"No",5
"932",1318,4,1.5,3.70833333333333,31.25,71,0,100,100,0,5,1.25,1,75,0.248637871044915,"No",0
"933",1334,3,1.33333333333333,4.36111111111111,22.6666666666667,46,0,100,100,0,5,1.66666666666667,1,66.6666666666667,0.248552545616385,"No",0
"934",619,4,2,7.4875,22.5,49.25,0,100,100,0,8,2,1,50,0.248307931939543,"No",0
"935",566,4,1.75,9.25,24,50.25,0,100,100,0,14,3.5,0.5,50,0.248225505468855,"No",0
"936",1570,6,2.66666666666667,7.50820707070707,7.33333333333333,35.1666666666667,16.6666666666667,33.3333333333333,100,0,7,1.16666666666667,1,66.6666666666667,0.248021229642147,"No",0
"937",1159,5,1.8,6.68,13.4,36.8,0,80,100,0,10,2,0.6,80,0.247849772837944,"No",0
"938",598,3,2,10.7222222222222,31.6666666666667,62.3333333333333,0,100,66.6666666666667,33.3333333333333,8,2.66666666666667,1,33.3333333333333,0.247643845664534,"No",0
"939",37,3,1.33333333333333,3.88888888888889,9.33333333333333,34.6666666666667,0,33.3333333333333,100,0,5,1.66666666666667,1,66.6666666666667,0.247216899258112,"No",1
"940",426,5,14,39.9799828929241,0,0,0,0,0,0,4,0.8,0.2,100,0.247186014395524,"No",4
"941",518,7,5.28571428571429,18.6330752580753,23.5714285714286,51.4285714285714,100,0,85.7142857142857,14.2857142857143,20,2.85714285714286,0.0625,71.4285714285714,0.246898383663504,"No",0
"942",1978,5,2.8,8.88,20.3333333333333,50.6666666666667,0,20,60,0,7,1.4,1,60,0.246785952343058,"No",0
"943",838,10,3,10.8202380952381,24.8,50.5,0,100,50,50,22,2.2,0.3,70,0.246714196128192,"No",0
"944",388,13,2.15384615384615,7.0915293040293,21.5384615384615,51.6923076923077,15.3846153846154,30.7692307692308,100,0,25,1.92307692307692,0.538461538461538,53.8461538461538,0.246327590699934,"No",1
"945",877,11,4.45454545454545,12.0303489439853,22.3636363636364,55.5454545454545,81.8181818181818,0,81.8181818181818,18.1818181818182,14,1.27272727272727,0.75,63.6363636363636,0.246012499114169,"No",6
"946",203,12,2.08333333333333,7.21954365079365,17.3636363636364,48.1818181818182,0,66.6666666666667,66.6666666666667,25,28,2.33333333333333,0.416666666666667,50,0.245775079857355,"No",5
"947",1237,9,2.33333333333333,7.72006072631073,23.2222222222222,56.6666666666667,33.3333333333333,66.6666666666667,100,0,17,1.88888888888889,0.444444444444444,77.7777777777778,0.245710834875418,"No",0
"948",672,3,2.66666666666667,15.3707070707071,11,39.3333333333333,0,100,66.6666666666667,33.3333333333333,13,4.33333333333333,0.0265486725663717,66.6666666666667,0.245276277603901,"No",0
"949",341,4,4.25,13.4440476190476,20.75,48,0,75,100,0,9,2.25,0.5,75,0.244840090997256,"No",0
"950",956,5,1.6,5.60857142857143,23.4,49.2,20,80,100,0,10,2,0.6,80,0.244819314714132,"No",0
"951",526,8,7.625,24.3603535353535,12.25,38,0,37.5,37.5,12.5,16,2,0.043010752688172,87.5,0.244807003777443,"No",13
"952",1386,3,1.66666666666667,4.66666666666667,23,59.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,4,1.33333333333333,0.666666666666667,100,0.244622006907144,"No",0
"953",1598,4,1.5,4.81212121212121,25.75,65.75,0,25,100,0,7,1.75,0.5,100,0.244577856994205,"No",0
"954",1633,6,6.5,21.6445346320346,29.1666666666667,61.3333333333333,0,83.3333333333333,83.3333333333333,16.6666666666667,14,2.33333333333333,0.315789473684211,66.6666666666667,0.244347035770693,"No",0
"955",4,5,4.8,15.6801098901099,22.4,55.4,40,40,100,0,11,2.2,0.6,60,0.244318809183859,"No",3
"956",1253,6,3.5,10.6546585967639,13.5,40.6666666666667,0,83.3333333333333,66.6666666666667,33.3333333333333,14,2.33333333333333,0.5,66.6666666666667,0.244161913530759,"No",2
"957",1251,5,1.6,6.15,30.4,61.2,20,40,80,20,11,2.2,1,40,0.244122792239979,"No",0
"958",673,8,10.75,33.182583041958,19,46.4285714285714,0,12.5,87.5,0,11,1.375,0.147058823529412,87.5,0.243857523202506,"No",6
"959",395,3,2.66666666666667,8.37592592592592,15.5,46.5,66.6666666666667,0,66.6666666666667,0,4,1.33333333333333,1,66.6666666666667,0.243799680370967,"No",10
"960",1430,4,1.5,5.82142857142857,27.75,55.25,100,0,100,0,8,2,1,50,0.243595569557016,"No",1
"961",891,3,10.6666666666667,31.3816789448368,20,42,0,0,0,33.3333333333333,6,2,0.0175438596491228,100,0.243518439785679,"No",0
"962",72,7,1.71428571428571,4.95250463821892,16.4285714285714,42.1428571428571,0,71.4285714285714,100,0,12,1.71428571428571,0.714285714285714,71.4285714285714,0.243064208904998,"No",6
"963",870,7,6.42857142857143,22.3780712284914,29.7142857142857,63.8571428571429,14.2857142857143,71.4285714285714,100,0,17,2.42857142857143,0.142857142857143,71.4285714285714,0.243044082741885,"No",1
"964",324,7,6.71428571428571,24.5573916163202,17.1428571428571,46.7142857142857,14.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,15,2.14285714285714,0.0428571428571429,85.7142857142857,0.242628509415595,"No",3
"965",521,8,2,5.6243894993895,30.625,68.375,0,100,100,0,13,1.625,0.5,87.5,0.242454608229846,"No",0
"966",359,6,2,7.13888888888889,21.6666666666667,50.3333333333333,100,0,66.6666666666667,33.3333333333333,12,2,0.666666666666667,66.6666666666667,0.241856933839699,"No",1
"967",411,4,7,38.8122190492256,19,50.5,25,25,25,25,9,2.25,0.0533333333333333,75,0.241669538984064,"No",1
"968",452,12,2.58333333333333,8.98631021756022,23.5833333333333,55.9166666666667,91.6666666666667,0,83.3333333333333,16.6666666666667,31,2.58333333333333,0.333333333333333,41.6666666666667,0.241538325522559,"No",2
"969",2157,3,2,7.22222222222222,32.3333333333333,70,100,0,100,0,4,1.33333333333333,1,66.6666666666667,0.240536512993697,"No",0
"970",124,5,2.6,8.03870573870574,19.2,41,0,100,100,0,9,1.8,0.6,80,0.240344250323188,"No",1
"971",972,6,2.5,7.22083333333333,15.2,39.6,0,66.6666666666667,83.3333333333333,0,10,1.66666666666667,0.375,100,0.240074383717363,"No",5
"972",1126,6,1.66666666666667,6.46666666666667,18.5,45.3333333333333,0,66.6666666666667,83.3333333333333,16.6666666666667,12,2,0.666666666666667,66.6666666666667,0.239955601964982,"No",1
"973",1414,3,1.33333333333333,8,11.6666666666667,36.3333333333333,33.3333333333333,0,100,0,8,2.66666666666667,1,33.3333333333333,0.239944237246257,"No",0
"974",503,11,2,7.60746753246753,26.0909090909091,57.2727272727273,0,72.7272727272727,81.8181818181818,18.1818181818182,26,2.36363636363636,0.363636363636364,54.5454545454545,0.239808961579393,"No",0
"975",65,4,1.5,6.97179487179487,23.5,52.5,0,50,100,0,10,2.5,0.5,75,0.239667299198635,"No",0
"976",595,6,3.16666666666667,10.5574074074074,23.5,51.5,16.6666666666667,83.3333333333333,83.3333333333333,16.6666666666667,13,2.16666666666667,0.333333333333333,83.3333333333333,0.239385159875216,"No",1
"977",887,10,2.2,7.98688930117502,12.2,37.7,10,60,100,0,25,2.5,0.4,50,0.23847401329745,"No",9
"978",622,4,2.25,9.46405677655678,20.5,62.75,0,75,50,50,10,2.5,0.75,50,0.238231208211175,"No",0
"979",894,5,5.6,19.6432167832168,27.2,51.4,0,100,100,0,12,2.4,0.428571428571429,60,0.238121755586653,"No",0
"980",302,10,2.5,8.37409090909091,19.7,48.5,90,0,70,30,20,2,0.5,60,0.237617936072091,"No",0
"981",311,6,1.66666666666667,6.73842592592593,20,54,16.6666666666667,33.3333333333333,33.3333333333333,50,15,2.5,0.666666666666667,50,0.237586818735317,"No",2
"982",2045,3,5.33333333333333,13.5477994227994,30,67.3333333333333,33.3333333333333,66.6666666666667,100,0,2,0.666666666666667,0.666666666666667,100,0.23752469134566,"No",0
"983",778,9,3,9.66703142536476,19.8888888888889,47.7777777777778,44.4444444444444,55.5555555555556,100,0,18,2,0.444444444444444,66.6666666666667,0.236984228306828,"No",3
"984",942,10,3,8.0307683982684,14.3,40.5,30,60,90,10,17,1.7,0.4,80,0.236873134164434,"No",0
"985",1198,14,2.21428571428571,6.32416048863417,24.8571428571429,57,7.14285714285714,64.2857142857143,78.5714285714286,21.4285714285714,26,1.85714285714286,0.357142857142857,64.2857142857143,0.236652354928933,"No",0
"986",1752,3,1.33333333333333,6.35185185185185,26,58.3333333333333,0,66.6666666666667,66.6666666666667,33.3333333333333,8,2.66666666666667,1,33.3333333333333,0.235282569564443,"No",0
"987",685,3,7,27.4277777777778,23.6666666666667,49,0,0,100,0,6,2,0.0344827586206897,100,0.23517639908241,"No",0
"988",422,9,3.88888888888889,13.0710317460317,21,51.7777777777778,0,66.6666666666667,77.7777777777778,22.2222222222222,22,2.44444444444444,0.0476190476190476,77.7777777777778,0.235159413171066,"No",1
"989",1333,7,3,9.19242424242424,26.7142857142857,58.7142857142857,14.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,15,2.14285714285714,0.428571428571429,71.4285714285714,0.235057246103261,"No",0
"990",1776,6,2.16666666666667,7.51388888888889,23.1666666666667,57.6666666666667,0,100,66.6666666666667,33.3333333333333,13,2.16666666666667,0.157894736842105,100,0.234962258624274,"No",0
"991",471,10,6.2,19.2944967532468,17,45.75,30,30,60,20,17,1.7,0.0754716981132075,90,0.234464148940499,"No",4
"992",140,4,4,15.0084165834166,18,46.5,0,25,75,25,10,2.5,0.333333333333333,75,0.234442112239233,"No",2
"993",1112,13,4.23076923076923,12.3095904095904,27.2307692307692,65.3076923076923,15.3846153846154,38.4615384615385,100,0,20,1.53846153846154,0.307692307692308,76.9230769230769,0.234145464744496,"No",0
"994",608,5,4.4,12.0010317460317,19.4,48,60,40,80,20,9,1.8,0.25,100,0.233179050604076,"No",1
"995",116,3,1.33333333333333,4.5,15.3333333333333,52,100,0,100,0,4,1.33333333333333,1,66.6666666666667,0.232836904575421,"No",2
